,text,target,vectorized
520,"['hi', 'looking', 'source', 'code', 'reads', 'ascii', 'file', 'bitmap', 'file', 'produced', 'thinned', 'image', 'example', 'preprocess', 'character', 'image', 'want', 'apply', 'thinning', 'algorithm']",comp.graphics,"[-0.49670142  0.6603415  -0.11360201  0.2905991   0.3316979   0.12112389
 -0.18792208  0.3121159  -0.30133608  0.5561375  -0.5667851  -0.37571216
 -0.27311513 -0.05126123  0.04851599 -0.11352494  0.23134603 -0.29826635
  0.22412533 -0.3137539   0.21255173  0.24106298  0.06172727 -0.08899879
  0.47379234  0.327641   -0.26068985 -0.7565044  -0.16500005 -0.08081037
  0.9986651   0.04548631  0.01199952 -0.3429413  -0.3350373   0.13022016
 -0.2952375   0.02050088  0.06525355 -0.64746463  0.44731104 -0.08733018
 -0.10899937  0.12061103 -0.27599958 -0.26811406 -0.48694307  0.29163575
  0.30807897  0.11523443  0.38189444 -0.32068694 -0.07022522  0.2963388
  0.15885897  0.48385245  0.16387181 -0.21529627 -0.44121957  0.20863126
  0.21423152  0.35452223 -0.31192923  0.24308382 -0.05022494  0.1812963
  0.1271515   0.4161064  -0.03913249  0.37449345 -0.25229865  0.11453325
  0.23685203  0.08654107  0.4189218   0.2196474   0.2815626  -0.01277562
  0.0985289  -0.48537743 -0.32286847 -0.39935666 -0.34179494  0.5847003
  0.03877172 -0.29940575 -0.04089197  0.5295418   0.30705184 -0.1791124
  0.18570815  0.2555775   0.22285485 -0.00895264 -0.04984728  0.4109051
  0.03154163 -0.22991855 -0.04793702  0.1072882 ]"
521,"['help', 'need', 'take', 'data', 'turn', 'wireframe', 'surface', 'hidden', 'lines', 'removed', 'using', 'dos', 'machine', 'code', 'ansi', 'ansi', 'fortran', 'basic', 'data', 'using', 'forms', 'rectangular', 'grid', 'please', 'post', 'replies', 'net', 'others', 'may', 'benefit', 'general', 'interest', 'question', 'thank']",comp.graphics,"[-0.44185588  0.58945584 -0.11000722  0.26527092  0.305032    0.09017314
 -0.18362753  0.31151134 -0.27592388  0.50030935 -0.5062617  -0.3628798
 -0.24646072 -0.04721047  0.05649992 -0.08834339  0.20619631 -0.2719353
  0.19763768 -0.29432082  0.20332877  0.22232229  0.06353582 -0.09746198
  0.4208725   0.30408427 -0.24635708 -0.6760939  -0.14585263 -0.07352231
  0.88786906  0.01830469  0.03720441 -0.30269176 -0.28871676  0.12002426
 -0.26341492  0.00621838  0.03955145 -0.5787511   0.38766128 -0.07680576
 -0.11433425  0.12487663 -0.25394094 -0.23444821 -0.44272482  0.26034695
  0.2656065   0.12881257  0.33729538 -0.29519963 -0.07348458  0.28081807
  0.1524044   0.4373614   0.1556537  -0.19017763 -0.40771306  0.20592463
  0.19918682  0.31577608 -0.2764636   0.21568839 -0.05813025  0.16488512
  0.11689107  0.36265072 -0.04541684  0.34581286 -0.2203666   0.1039549
  0.21843149  0.07174674  0.37720618  0.20403111  0.251345   -0.02403881
  0.07412784 -0.44339037 -0.28872344 -0.34053636 -0.2994457   0.53843355
  0.02713159 -0.24823593 -0.04884643  0.4728941   0.2784357  -0.15993397
  0.18260495  0.22810411  0.20345402 -0.00374837 -0.02771764  0.38281286
  0.0191602  -0.2166158  -0.04695392  0.09462909]"
522,"['concerning', 'proposed', 'newsgroup', 'split', 'personally', 'favor', 'learn', 'awful', 'lot', 'aspects', 'graphics', 'reading', 'group', 'code', 'hardware', 'algorithms', 'think', 'making', 'different', 'groups', 'wate', 'result', 'posts', 'week', 'per', 'group', 'kind', 'like', 'convenience', 'one', 'big', 'forum', 'discussing', 'aspects', 'graphics', 'anyone', 'else', 'feel', 'way', 'curious']",comp.graphics,"[-4.06406552e-01  5.39529741e-01 -9.21157151e-02  2.52000034e-01
  2.79596925e-01  6.50606081e-02 -1.67563900e-01  3.27392399e-01
 -2.65825689e-01  4.52453911e-01 -4.59639847e-01 -3.59348685e-01
 -2.29700476e-01 -4.34794910e-02  5.54153621e-02 -6.88375831e-02
  1.83376223e-01 -2.54089296e-01  1.88057661e-01 -3.03671122e-01
  2.00154275e-01  2.02795818e-01  6.12953417e-02 -1.09727785e-01
  3.68202865e-01  2.85366595e-01 -2.46597737e-01 -6.11110449e-01
 -1.28020912e-01 -7.81361386e-02  8.13838184e-01  4.68233833e-03
  5.51704094e-02 -2.76857674e-01 -2.50685513e-01  1.19828761e-01
 -2.39580080e-01 -1.73287559e-02  1.34875057e-02 -5.51707566e-01
  3.48083109e-01 -7.78781623e-02 -1.33952439e-01  1.32227376e-01
 -2.29259163e-01 -2.23805696e-01 -4.16361988e-01  2.33969450e-01
  2.36516640e-01  1.40893131e-01  3.09068382e-01 -2.85156608e-01
 -7.85240382e-02  2.75334299e-01  1.40495807e-01  3.99886310e-01
  1.51012465e-01 -1.77821368e-01 -3.81419152e-01  2.12447643e-01
  1.90991610e-01  2.88500041e-01 -2.50933021e-01  1.92206129e-01
 -7.41767585e-02  1.64169714e-01  1.00529253e-01  3.26415747e-01
 -5.02830446e-02  3.34159553e-01 -2.00960070e-01  1.19456306e-01
  2.11357027e-01  6.66250661e-02  3.57896030e-01  1.91127568e-01
  2.33686417e-01 -2.91115548e-02  4.98494655e-02 -4.07281309e-01
 -2.68525153e-01 -2.91181624e-01 -2.72654325e-01  5.15199482e-01
  1.03556346e-02 -2.15659887e-01 -5.17547838e-02  4.37904656e-01
  2.62146145e-01 -1.42921716e-01  1.95560426e-01  2.14137718e-01
  2.01872349e-01  1.11949164e-02  1.56573384e-04  3.64298493e-01
  9.00344737e-03 -2.15984076e-01 -4.33326662e-02  9.65189040e-02]"
523,"['trying', 'configure', 'zsoft', 'pc', 'paintbrush', 'use', 'logitech', 'scanman', 'hand', 'scanner', 'ca', 'get', 'paintbrush', 'acknowledge', 'scanner', 'anybody', 'using', 'paintbrush', 'scanner', 'help', 'thanks']",comp.graphics,"[-0.40010798  0.5437156  -0.12941661  0.21793099  0.28608668  0.13484722
 -0.17798916  0.16816147 -0.2104549   0.46128067 -0.46935606 -0.2608291
 -0.21573584 -0.05289888  0.04869018 -0.09713046  0.1889128  -0.22627981
  0.15472627 -0.17812462  0.14716895  0.20340803  0.02566108 -0.02996138
  0.42205915  0.2545553  -0.16373505 -0.6451462  -0.14380556 -0.06196385
  0.812609    0.03732955 -0.01925794 -0.27985176 -0.31045133  0.08698053
 -0.25217932  0.0521069   0.09931466 -0.45500353  0.37480932 -0.04451205
 -0.03972342  0.07910758 -0.2435134  -0.18539517 -0.381093    0.24736497
  0.25053635  0.07323852  0.29905763 -0.24884704 -0.03817369  0.23134324
  0.14495577  0.39969578  0.11619303 -0.15699026 -0.33646542  0.1345275
  0.16535252  0.2863085  -0.23739886  0.22192766  0.01281988  0.11560217
  0.11354584  0.3289131  -0.01090888  0.2630054  -0.20358948  0.04145661
  0.16987191  0.07305508  0.3115543   0.16802083  0.20924248 -0.01846763
  0.12145282 -0.40611097 -0.2674815  -0.3518153  -0.2682051   0.44578838
  0.06318437 -0.2421938  -0.03489601  0.41626063  0.23407544 -0.16146621
  0.09350662  0.20716384  0.15506414 -0.04222969 -0.09070083  0.32422206
  0.03343157 -0.14329322 -0.05074585  0.06227775]"
524,"['hello', 'finally', 'received', 'information', 'imagine', 'pc', 'presently', 'shipping', 'version', 'software', 'release', 'version', 'first', 'quarter', 'say', 'upgrade', 'purchase', 'imagine', 'costs', 'upgrading', 'another', 'eligible', 'call', 'info', 'modeler', 'plus', 'shipping', 'handling', 'requires', 'pc', 'megs', 'math', 'coprocessor', 'dos', 'microsoft', 'mouse', 'svga', 'card', 'thanks', 'replies', 'product', 'received', 'many', 'contrasting', 'replies', 'scrounge', 'money', 'together', 'think', 'take', 'plunge', 'thanks', 'info', 'impulse', 'want', 'find', 'get', 'sheet', 'sent', 'impulse', 'xerxes', 'avenue', 'north', 'minneapolis', 'mn', 'thanks', 'replies', 'snowiss']",comp.graphics,"[-0.4138169   0.5533999  -0.10622539  0.24462807  0.2888582   0.08761032
 -0.17872904  0.28236955 -0.25340417  0.46864697 -0.47466677 -0.3361953
 -0.22777094 -0.0443335   0.05313537 -0.08312234  0.19121088 -0.2523787
  0.18279515 -0.269001    0.18668662  0.20882422  0.05305569 -0.08690747
  0.39774418  0.2826181  -0.22568688 -0.6363431  -0.1372397  -0.07047804
  0.83104306  0.01753459  0.03295661 -0.28765506 -0.27607283  0.11160854
 -0.24812004  0.00686969  0.04247203 -0.53428614  0.36661994 -0.06688712
 -0.10309807  0.11475823 -0.23947138 -0.21337037 -0.41253355  0.24547248
  0.24703208  0.1190751   0.31499887 -0.27763695 -0.06984838  0.26513565
  0.14775948  0.40745953  0.14509618 -0.1747304  -0.37535608  0.18697056
  0.18519883  0.295436   -0.25501448  0.20904373 -0.04677291  0.15201662
  0.11069903  0.3375127  -0.04287129  0.3196037  -0.20313929  0.09488434
  0.20326754  0.06702965  0.3521618   0.18805204  0.23017259 -0.0244725
  0.07425021 -0.41303742 -0.2744927  -0.32023638 -0.27944767  0.50526386
  0.02776135 -0.2299294  -0.04641407  0.44476226  0.2616456  -0.15100151
  0.16725689  0.21676873  0.19233471 -0.0054993  -0.03286118  0.35672274
  0.01808106 -0.19680144 -0.04510601  0.08646032]"
525,"['hi', 'recently', 'become', 'seriously', 'hooked', 'pov', 'thing', 'want', 'pov', 'wo', 'penumbral', 'shadows', 'dispersion', 'wondering', 'raytracers', 'heard', 'vivid', 'polyray', 'rayshade', 'rather', 'wade', 'several', 'hundred', 'pages', 'manual', 'trying', 'work', 'capabilities', 'anyone', 'help', 'comparison', 'tracing', 'speed', 'program', 'would', 'also', 'mucho', 'useful', 'life', 'terminal', 'disease', 'oxygen', 'mmackey', 'addictive', 'hooked']",comp.graphics,"[-0.38861606  0.52019155 -0.09192169  0.23759288  0.2710084   0.07293449
 -0.16076171  0.29761675 -0.25043428  0.4379404  -0.44546148 -0.33594504
 -0.21700087 -0.04286218  0.05269952 -0.07024365  0.17850064 -0.24132136
  0.17948255 -0.27945104  0.18628673  0.1947116   0.05466901 -0.0985612
  0.36160877  0.27178404 -0.22878893 -0.591351   -0.12614769 -0.07058254
  0.78084874  0.0080129   0.04459726 -0.26939958 -0.24673957  0.11119784
 -0.23339936 -0.00772278  0.01927021 -0.5229842   0.33805138 -0.0722876
 -0.119251    0.12160901 -0.22348534 -0.21284755 -0.396899    0.2259014
  0.23098095  0.12778045  0.29748932 -0.2696771  -0.07531656  0.25814673
  0.13797784  0.38337198  0.13976012 -0.17099184 -0.36546543  0.19390775
  0.17942446  0.2774386  -0.24008165  0.18866788 -0.06174804  0.15365078
  0.10020223  0.31815055 -0.0451623   0.31621084 -0.19160865  0.10854482
  0.20114523  0.06298672  0.33952233  0.18423761  0.225062   -0.03096554
  0.05733667 -0.39180505 -0.26073185 -0.28933126 -0.2651854   0.4862088
  0.01380389 -0.21267585 -0.04613964  0.42052734  0.24928938 -0.1398049
  0.17584395  0.20882653  0.19074588  0.00661008 -0.00748005  0.34648487
  0.01146947 -0.1997986  -0.04011969  0.08999399]"
526,"['agree', 'cause', 'try', 'daemon']",comp.graphics,"[-5.29948771e-01  7.04625845e-01 -1.28409818e-01  3.24146181e-01
  3.71276289e-01  9.30815563e-02 -2.26605549e-01  4.35660273e-01
 -3.44257593e-01  5.86040914e-01 -5.99993408e-01 -4.72721905e-01
 -3.01092148e-01 -5.52299619e-02  7.47687519e-02 -8.79137516e-02
  2.42200136e-01 -3.37814599e-01  2.53716677e-01 -4.03757006e-01
  2.65717298e-01  2.60073453e-01  8.26292336e-02 -1.48192778e-01
  4.87266630e-01  3.71394545e-01 -3.24282378e-01 -7.93361485e-01
 -1.68091133e-01 -1.07184254e-01  1.06277359e+00 -7.48564780e-04
  7.93668106e-02 -3.62407207e-01 -3.19754213e-01  1.60459980e-01
 -3.17916423e-01 -2.54852455e-02  1.16721420e-02 -7.29809225e-01
  4.50208336e-01 -1.01365149e-01 -1.87810317e-01  1.82445690e-01
 -3.04645628e-01 -2.93599010e-01 -5.49835265e-01  3.06679010e-01
  3.09819192e-01  1.89758316e-01  4.03504938e-01 -3.76137108e-01
 -1.04723275e-01  3.69065493e-01  1.91225365e-01  5.15677452e-01
  1.98886395e-01 -2.32251763e-01 -5.09616554e-01  2.85296917e-01
  2.50763893e-01  3.75569820e-01 -3.22481006e-01  2.45994285e-01
 -9.85128060e-02  2.23755285e-01  1.32605270e-01  4.25994247e-01
 -7.15761483e-02  4.40456867e-01 -2.56439686e-01  1.68909863e-01
  2.74511844e-01  8.99744853e-02  4.76158142e-01  2.48524800e-01
  3.06450337e-01 -4.65796441e-02  6.53233603e-02 -5.37789285e-01
 -3.51559281e-01 -3.73507738e-01 -3.60394567e-01  6.80266321e-01
  5.23464149e-03 -2.75028557e-01 -6.71409592e-02  5.78155339e-01
  3.38824421e-01 -1.82393387e-01  2.58607388e-01  2.85756081e-01
  2.74661541e-01  2.38988455e-02  1.04577495e-02  4.88025337e-01
  5.83969476e-03 -2.90414691e-01 -5.43933213e-02  1.30970448e-01]"
527,"['books', 'published', 'books', 'come', 'source', 'code', 'floppies', 'programming', 'dimensions', 'graphics', 'ray', 'traycing', 'animation', 'photorealism', 'ray', 'tracing', 'first', 'book', 'great', 'intro', 'ray', 'tracing', 'animation', 'programs', 'disk', 'compiled', 'ready', 'run', 'glanced', 'second', 'book', 'also', 'appears', 'good', 'hope', 'helps']",comp.graphics,"[-0.43226984  0.5721679  -0.07986444  0.27701694  0.2908123   0.05115015
 -0.16782431  0.39136955 -0.30159488  0.48026696 -0.48599243 -0.41014978
 -0.24275984 -0.03682267  0.05921962 -0.07350513  0.19477396 -0.2802348
  0.20954731 -0.35900223  0.22756319  0.21429047  0.07798134 -0.13854198
  0.38011345  0.3119828  -0.2866137  -0.6370193  -0.13290337 -0.08010927
  0.86686474  0.00729215  0.07376974 -0.2970955  -0.24663037  0.13788249
 -0.2513312  -0.03184153 -0.0096412  -0.62236524  0.36316374 -0.09163702
 -0.1626409   0.14591108 -0.23685358 -0.25302693 -0.45278722  0.25058323
  0.25666937  0.16122036  0.33233994 -0.3127572  -0.0926251   0.2970553
  0.14619413  0.42516568  0.17642929 -0.19157824 -0.4190376   0.24156567
  0.21093619  0.31310016 -0.2788382   0.19801553 -0.10819542  0.18985873
  0.11054485  0.3597586  -0.06621559  0.37412727 -0.21345842  0.14336209
  0.23857874  0.06228701  0.39704093  0.2128433   0.2557865  -0.02978139
  0.03241241 -0.43309566 -0.2838233  -0.29869592 -0.29796213  0.5667124
 -0.00098796 -0.22835252 -0.05377718  0.4752052   0.2872056  -0.14552346
  0.23883596  0.23128428  0.22577171  0.02939291  0.02873358  0.39537492
  0.00703797 -0.252042   -0.03821949  0.11073183]"
528,"['hello', 'anybody', 'help', 'conversion', 'pic', 'format', 'files', 'hpgl', 'files', 'question', 'follows', 'possible', 'convert', 'files', 'generated', 'pic', 'preprocessor', 'format', 'hpgl', 'format', 'suitable', 'sending', 'plotter', 'hardware', 'involved', 'ibm', 'running', 'aix', 'done', 'software', 'involved', 'available', 'cost', 'problems', 'regards', 'consultants', 'antwerp', 'belgium']",comp.graphics,"[-4.52571720e-01  6.08613849e-01 -1.13952778e-01  2.55385965e-01
  3.07857096e-01  1.20885588e-01 -1.79745331e-01  2.50703871e-01
 -2.61823267e-01  5.11710644e-01 -5.18869281e-01 -3.30178380e-01
 -2.42715940e-01 -5.25066629e-02  4.75927927e-02 -1.05522849e-01
  2.12792233e-01 -2.69568175e-01  1.93079561e-01 -2.55638629e-01
  1.84766024e-01  2.23699480e-01  4.51786444e-02 -7.30365962e-02
  4.45716977e-01  2.97157824e-01 -2.21335888e-01 -7.01001644e-01
 -1.53873146e-01 -7.05572888e-02  9.10533130e-01  4.09920923e-02
 -2.78262713e-04 -3.13336134e-01 -3.23165059e-01  1.09117195e-01
 -2.69365281e-01  3.38017531e-02  7.70690590e-02 -5.61575413e-01
  4.11505133e-01 -6.93100318e-02 -7.85749555e-02  1.01186849e-01
 -2.59492576e-01 -2.30200976e-01 -4.34919775e-01  2.71158218e-01
  2.79968858e-01  9.85182151e-02  3.49027336e-01 -2.83278197e-01
 -5.96465245e-02  2.60577172e-01  1.53295234e-01  4.44721878e-01
  1.45711914e-01 -1.87216312e-01 -3.95308167e-01  1.75849557e-01
  1.88973173e-01  3.24276298e-01 -2.77839363e-01  2.28315100e-01
 -2.46769339e-02  1.53365433e-01  1.19795486e-01  3.73976201e-01
 -2.77644061e-02  3.26972187e-01 -2.30718732e-01  8.22502971e-02
  2.06432849e-01  7.44909570e-02  3.69016230e-01  1.94439232e-01
  2.45581314e-01 -1.42548401e-02  1.04660019e-01 -4.46221769e-01
 -2.94569075e-01 -3.76781136e-01 -3.09693843e-01  5.22279382e-01
  4.81193028e-02 -2.66025931e-01 -3.85079570e-02  4.74129170e-01
  2.76374191e-01 -1.70563430e-01  1.48748606e-01  2.33052179e-01
  1.91239908e-01 -2.14125309e-02 -6.27875850e-02  3.65342677e-01
  2.86701787e-02 -1.90225005e-01 -4.76969145e-02  8.72884765e-02]"
529,"['could', 'someone', 'please', 'help', 'find', 'program', 'figure', 'extract', 'li', 'st', 'values', 'pixel', 'image', 'convert', 'tga', 'everal', 'popular', 'formats', 'need', 'values', 'use', 'program', 'writing', 'thanks', 'help']",comp.graphics,"[-5.05866587e-01  6.87517703e-01 -1.50566772e-01  2.87344545e-01
  3.49912643e-01  1.40784115e-01 -2.12222755e-01  2.64426440e-01
 -2.86606312e-01  5.78434348e-01 -5.86775482e-01 -3.62128884e-01
 -2.70794809e-01 -6.08523302e-02  5.97452521e-02 -1.22612305e-01
  2.44133949e-01 -2.97665656e-01  2.12165594e-01 -2.72953123e-01
  2.01888159e-01  2.58047432e-01  4.82680015e-02 -6.80276379e-02
  5.12986720e-01  3.29356700e-01 -2.37754509e-01 -8.00828516e-01
 -1.73605204e-01 -8.11877921e-02  1.02079582e+00  3.98907177e-02
  6.28422305e-04 -3.56945068e-01 -3.75381261e-01  1.27284989e-01
 -3.12966138e-01  4.38377261e-02  9.30617079e-02 -6.15554988e-01
  4.63944763e-01 -7.01703206e-02 -7.69997016e-02  1.12577714e-01
 -2.99103647e-01 -2.49226853e-01 -4.90896016e-01  3.00689667e-01
  3.10572773e-01  1.08210027e-01  3.82685095e-01 -3.19795609e-01
 -6.44594431e-02  3.01569372e-01  1.83941677e-01  4.99891728e-01
  1.61757007e-01 -2.14381441e-01 -4.39599067e-01  1.88878044e-01
  2.15971664e-01  3.57542753e-01 -3.10405791e-01  2.67987281e-01
 -1.73354074e-02  1.64976940e-01  1.36092171e-01  4.14135933e-01
 -3.17060053e-02  3.60287786e-01 -2.53813833e-01  7.96066970e-02
  2.32322216e-01  8.85241851e-02  4.10579592e-01  2.20177174e-01
  2.72480041e-01 -2.09713150e-02  1.26050457e-01 -5.04730523e-01
 -3.32064629e-01 -4.24520344e-01 -3.40898514e-01  5.80610096e-01
  6.44912049e-02 -3.05357844e-01 -4.61296290e-02  5.30613959e-01
  3.06060702e-01 -1.96211979e-01  1.54376343e-01  2.60804445e-01
  2.11388841e-01 -3.33087295e-02 -8.47176090e-02  4.15462613e-01
  3.16291042e-02 -2.06874952e-01 -5.91298826e-02  9.07213092e-02]"
530,"['course', 'agree', 'horsepower', 'horsepower', 'measurement', 'full', 'motion', 'full', 'screen', 'video', 'yet', 'xa', 'manufacturers', 'shall', 'see', 'date', 'second', 'hand', 'still', 'hard', 'look', 'future']",comp.graphics,"[-0.4478766   0.59515244 -0.09089652  0.28352493  0.3062347   0.05909799
 -0.18161502  0.40453047 -0.30642065  0.49870718 -0.506691   -0.4217303
 -0.25553602 -0.04002658  0.06155135 -0.0691345   0.20379654 -0.2921166
  0.21779917 -0.3677181   0.23855217  0.22335842  0.08352135 -0.1429249
  0.39796102  0.32485843 -0.29458657 -0.66564214 -0.13921526 -0.0851138
  0.8983896  -0.0028511   0.07826313 -0.30868366 -0.25882402  0.14224717
 -0.26328492 -0.02705323 -0.00777682 -0.6423221   0.37813058 -0.09592924
 -0.17434584  0.15696836 -0.25265822 -0.25837463 -0.46807036  0.25938025
  0.25988644  0.17039047  0.3441722  -0.3245653  -0.09876028  0.31118047
  0.15336736  0.43898493  0.17164521 -0.2053685  -0.44010413  0.25407425
  0.21813397  0.320279   -0.28248274  0.20631099 -0.10762446  0.19758675
  0.10792252  0.3684224  -0.06372856  0.3843805  -0.21671818  0.1527003
  0.24757512  0.06860667  0.4100698   0.21882826  0.26978266 -0.03490696
  0.03573157 -0.4484535  -0.30070794 -0.30886704 -0.31268963  0.5845966
 -0.00204764 -0.23413314 -0.05536513  0.49724403  0.29512292 -0.15486342
  0.23625523  0.24020083  0.23762065  0.02802841  0.0232256   0.41627148
  0.00432258 -0.26174456 -0.04512388  0.12016699]"
531,"['anyone', 'know', 'convert', 'targa', 'similar', 'bit', 'picture', 'list', 'values', 'convert', 'back', 'targa', 'operations', 'ixels', 'codes', 'ex', 'targa', 'one', 'help', 'could', 'someone', 'explain', 'bit', 'data', 'st', 'ored', 'targa', 'file', 'also', 'stored', 'bit', 'targas', 'thanks']",comp.graphics,"[-0.4872338   0.6481846  -0.13181558  0.28854936  0.33706167  0.11333785
 -0.20371635  0.30917063 -0.29043248  0.54853183 -0.55600524 -0.38078165
 -0.2680899  -0.05446062  0.06082989 -0.09910771  0.22628342 -0.29272345
  0.21358451 -0.30244592  0.21461408  0.24536021  0.05647976 -0.09330261
  0.4701009   0.3280131  -0.25322136 -0.75172305 -0.1642023  -0.08017676
  0.9774482   0.02263395  0.02667804 -0.3384417  -0.335008    0.12913023
 -0.29635385  0.02083298  0.06104457 -0.61499584  0.43614095 -0.07590323
 -0.11402258  0.130653   -0.28476962 -0.2501116  -0.4817231   0.28688148
  0.29617825  0.13209951  0.36971134 -0.32180026 -0.07528497  0.30523235
  0.17425601  0.47887343  0.16242944 -0.20742495 -0.4370701   0.21108006
  0.2133725   0.3458669  -0.29291376  0.24277154 -0.04324074  0.17257795
  0.12634997  0.39602366 -0.0422347   0.37189525 -0.24020472  0.10547156
  0.23139422  0.07894387  0.4078049   0.21962336  0.26897508 -0.02673909
  0.09675062 -0.48976722 -0.32427722 -0.3863036  -0.326022    0.5816605
  0.03822288 -0.282036   -0.04842598  0.5165607   0.30114427 -0.1819057
  0.1809688   0.25784022  0.21729757 -0.00960325 -0.05242101  0.41272333
  0.01711788 -0.22285284 -0.05476253  0.10109736]"
