text,target
anyone see press release heard rumor cache card lciii full data bus width pd slot,comp.windows.x
original mac ii apple mmu chip instal performs subset function look underneath front left floppy bay find three chip approximately size one next third approximately size apple chip easy spot middle example apple logo make easy find,comp.windows.x
hi anyone know get cheapest price teleport gold fax modem global village answer highly appreciate thanks advance regard,comp.windows.x
real tough time find proper adapter use vga monitor ibm sell many exact mac lc iii vendor call say internal video work true vga monitor work ibm compatible multisync like sony nec monitor thought vga capability lciii attractive allow use inexpensive vga monitor confuse vendor speed anyone use lciii non multisync vga monitor get adapter please specific vendor would prefer get apple monitor lciii unseemly see finder inside ibm bezel money save monitor lciii afford get rid,comp.windows.x
quadra clock acceleration anyone heard anything like quadra please reply get news often thanks,comp.windows.x
old jasmine drive use new system understand upsate driver modern one order gain compatability system anyone know inexpensive program see formatters buit idea work another ancient device one tape drive back utility freeze system try use drive jasmine direct tape bought use tape techmar mechanism essentially question anyone know inexpensive beckup utility use system,comp.windows.x
well folk thought answer struck flat face would apple release duo dock processor people hound apple notebook processor apple ca deliver right sap much power radiates far much heat large notebook one get around without design new chipset use exist powerbook technology best advantage duo dock give apple unique ability give user power fashion plunk dock get quadra power desk road able handle need okay best solution answer situation mean one able use powerbook processor parallel dock processor okay get really hypothetical,comp.windows.x
ok record show iisi without cache small enough attach also measure real program without kb cache speedup varies lot app app range think average right subjective difference great sometimes noticable simple cache card certainly transform iisi something enormously well fpu conventional wisdom say cache card maker offer speedup much difference cache bought mine third wave well absolutely problem get complete speedometer run cache like see let check conventional wisdom call performance rating number interest cheer file must convert binhex bgj cfgigfh ghq qsqbuc squu qscfphghl kjqtu ldh hbl ucucj qrq ucld quutqc uu quubut uu qjs ud ucfj u irdjpcvr jpi eap vipiqkfdk ik lkh gesp ejn bhmdhll qbqsrmm ha cge vr trafa qka bddt jad fza vz vf zkh khgzc pj ei cxhkel pyyy yr mr mimq cak da ti ej g qqd vi vi cr iyi xl zviq cp rcdpaxafrl xrhf dm bufflgj aj hj icrc krd nr hk bz gl gl ge fhrc hn plk vbkj qckrpm jhn mp ppvjicfmrrekxddi fhnfmq qlchvc duajj eb jqed pi pq aacvkc vrd hfr abfb qqlk qhq jjt admicj ap,comp.windows.x
increase memory plus se sure since see yet year ago longer instruction forget resistor need cut go mb,comp.windows.x
continue collect user result produce comprehensive report iisi clock oscillator upgrade attempt modification please drop note detail experience report obtain accurate number generate possible please include follow top speed achieve system configuration top mhz set speed rating cpu last two digit print cpu presence additional heat sink nubus fpu card use floppy drive functionality disk damage incur modification damage due high speed use average length time cpu hour day unusual modification usual procedure,comp.windows.x
day ago powerbook start freeze appr second inactivity stay alive long program actively run long mouse move anyone experience similar problem know fix please reply email ca read newsgroup normally regard efisher frank siebenlist frank senior research fellow gintic institute manufacturing technology gimt nanyang technological university ntu nanyang avenue singapore tel fax,comp.windows.x
oops meant fair unfair,comp.windows.x
identifies software available either commercially public domain,comp.windows.x
medium adapter usually cheaper least toronto apple bought adapter asante instead apple true decstation come thinwire bnc coaxial ethernet connector single aui ethernet connector distinctly remember get first thought go thinwire eventually go back order destas dec oversized version adapter must use transciever cable rest station advise original poster beverly want create lan two workstation wo add machine ever go thinwire regardless medium type go utp unshielded twist pair wiring require concentrator mean extra money believe unit come least port thicknet nightmare cable expensive avoid unless choice two machine two floor part mac side need one thinwire medium adapter apple macx make sure get version wo run system mactcp come macx get macx get mactcp use earlier version centris may may need terminator depend thinwire medium adapter ask sale adapter configure mactcp use ethernet decstation side need model need model need adapter get one plug directly aui port decstation way save cost transciever cable aui male aui female cable get terminator network look like decstation centris decstation centris terminator connector thinwire coaxial cable adapter thickwire medium adapter assume andy,comp.windows.x
hi look buying serial port switcher mac two serial port appletalk modem printer midi sound digitizer unfortunately specifically look axion electronic switcher seem fairly cheap maczone anyone know anything heard thing still use serial port time prevents physically swap cable although also heard program use comm toolbox may able use many serial port want anyone know true axion switchbox finally axion stink use something else think good interested hearing product would like spend possible please reply mail regular reader newsgroup interest post summary reply thanks lot,comp.windows.x
couple question multimedia set anybody phone fax number address name principal cedar technology dublin new hampshire box number want ask couple question send money info much appreciate run come microphone way use macrecorder soundedit cedar digitizer similar software input record sound mac try play short interview clip hypercard stack thanks help,comp.windows.x
old mac plus couple year ago bought shiney new lc come apple new keyboard abd port replace extend keyboard thoroughly enjoy thank much well extra keyboard would like use plus little problem plus us jack keyboard input new keyboard get extra adb cable local apple dealer nice people could tell order wire four wire adb cable black white red tan know one ground one get serial signal one supply volt forgot fourth one anyway hook wrong fry board really want brave soul please experience directly would greatly appreciate especially since apple original keyboard ergonomically correct btw take apart new keyboard see could find correlation wire jack adb since luck connection solder inside little box oh well one thing case think abd port newer model different connection use plus right however use telephone cable plus connect keyboard via jack word little engineering feat wish possible merely matter find correct order omt get work definitely post solution others thanx input,comp.windows.x
subject say would like detail macrescue upgrade board make equivalent plus system macenvy identify macrescue board clip onto mb also periodically remove clip entirely easy thing clean leg book asserts occasionally problem snap upgrade leg oxidize cause unusual system error well would like something permanent think would fairly easy put socket currently modify macrescue board plug sure whether work seem two act independently remove one effect performance mac sure someone provide extra,comp.windows.x
recently aquired quantum harddisk meg mechanism scsi question problem first seem extra connector socket back figure address set jumper bottom think idea second would nice get hardware manual drive lot jumper know third get drive format take get thing work fine format initialy troublesome seem ok main problem reset macplus drive disappears shut mac back agian drive come fine idea please reply one email address thanks,comp.windows.x
anyone try anyone know procedure work mine old slow need either death power austin,comp.windows.x
maximum horizontal scan rate drive get mac way beyond tolerance go minimally guaranteed figure doubt damark monitor would sync mac like thing get pay deal,comp.windows.x
look bring macintosh cpu onto net someone point right direction information,comp.windows.x
gx take place bit qd add right bit kinda aesthetically pain place hack upon hack maintain compatibility original qd think thing like cast cgrafports grafports would lot cleaner ditch entire mess start get,comp.windows.x
version believe need machine able get new version call tech support modem get driver bb dean,comp.windows.x
write second time cd need capability read second session whether photo data whatever simplify way look first session directory structure burn track second session newer directory structure first directory still exists change add put drive look first directory think found data multisession kindof mean drive look last directory write disc old system look directory take multiple directory account,comp.windows.x
use hp deskjet orange micros grappler l update system print deskjet grappler l old use deskjet please tell use deskjet thank,comp.windows.x
pd expansion card specifically take advantage lciii bit data path clock speed exist significantly faster version,comp.windows.x
,comp.windows.x
yes exactly mean lc family mac use pd card able use nubus,comp.windows.x
,comp.windows.x
would like info anybody exabyte tapedrive never work quadra try since september replace cable inits know industry expert phone tapedrive dealer apple dealer software dealer say fault know last thing say need special quadra scsi terminator anybody know thanks,comp.windows.x
help receive falcon upgrade spectrum holobyte today se run sys ram like instruction say instal disk program start screen music download macsbug like say instal system folder restart mac hour later would completely boot internal hd get happy mac disappears reappear repeat cycle continuously never even get welcome macintosh message norton utility fix new problem thing still happen please orly thanks advance victor orly,comp.windows.x
recently upgraded system also upgraded deskwriter driver get software sumex clear install someone tell file come go purpose left instance want background printing thanks,comp.windows.x
look get portable mac work eye pb lately see people old portable sell less pb want know difference know portable heavier internal drive need know portable support connection cpu inside portable portable support system maximum memory capacity portable still get ram meaning use special simms kind internal hd use portable well screen thanx advance,comp.windows.x
late version step work ok,comp.windows.x
problem start machine give high pitch sound desktop also mouse menu show click mouse noise go away amount time mouse also problem happens minute,comp.windows.x
hi get la cie meg external hard drive speed test show substantially faster internal meg quantum hd supposedly lp drive roughly rat speed large difference,comp.windows.x
yes possible add second hard drive mac iicx internally definitely recommend procedure apple equivalent cx upgrade quadra power supply still stock cx able power two quantum lp drive pli scsi accelerator micron technology bit video board daystar quickcache new technology overdrive meg ram simultaneously add new mount drive attach angle bracket drive tower internal scsi cable change longer flat ribbon cable onto add extra connector midway final hd internally terminate drive motherboard final hd terminator resistor pack remove cool problem scsi problem occur either pli scsi chain motherboard scsi hooked two internal hard drive,comp.windows.x
nope pretty sure person know take ball think want take mouse apart old mouse four screw bottom could unscrew obvious way take new one apart,comp.windows.x
model toward,comp.windows.x
sure intel motorola compete give clock speed rank follow follow fit list pentium powerpc clock speed double clock speed double overall processor speed fill mhz mhz thanks much appreciate hearing far explanation experienced folk folk trouble reply lately reply command try type address hand work thanks,comp.windows.x
excerpt se serial port speed actually kbps modem use standard compression cna reach bps however see server modem hardware compression told annex modem break never see faster,comp.windows.x
writes spec fill page book highlight address space data width integer register float point register copyback capable cache set associative typical instruction clock float point multiply interest aside multiply two float point number less time multiply two integer multiple instruction dispatch figure clock per instruction typical guess motorola guy pretty bright may less call motorola type predict line reach end new experimental processor data pathway schedule instruction clock cycle sort trick ca really cisc architecture finally saw detail greatly impressed finally work fpu get speed otherwise go speedup get use two integer unit large cache branch target buffer yes know talk processor big whoop design board difficult really expensive price memory chip lately,comp.windows.x
use voice question first brand name recommend mostly interested voice message fax part voice part reliable understandable seller claim approximately much hard drive space average day caller take speak one minute feed back would appreciate company look buying one two hey may buy one thanks advance,comp.windows.x
heard apple great new customer support program well think sometimes real support apple computer user give another example read march issue ric ford described effort document bring apple attention problem certain defective mouse random switch mouse stick position clicked second time apparently regardless machine use system software involve report problem mouse manufacture malaysia fcc id recognize sticky button symptom immediately mouse problem intermittent subtle recently give try document problem instead suggest people contact apple customer assistance center directly call apple march described defective mouse eventually give case number told apple would replace mouse even though month warranty wait three week call back today wonder new mouse time told apple decide serial number mouse within undisclosed range apple willing replace nothing nothing unless enough people complain problem make worth apple fix replace entire lot defective mouse please one mouse need help assume know cause problem theory start hack around inside mouse instead let apple please take five minute call apple right united state canada uk europe australia japan pacific number call collect describe problem ask replacement mouse even refuse insist register detail case include mouse serial number firm network manager leader especially please query user base everyone ask friend colleague please send mail post yet another report call apple directly enough victim take trouble report problem apple eventually force respond apple continue find easy issue expect offer support next potentially serious mac defect uncovered,comp.windows.x
people cache card please post speedometer number get card one report seem indicate cache card give speedup access memory take longer cache card get miss thus small cache card may worth know kind number card get also found interest disable cache card via software read mac iisi tech note,comp.windows.x
possible nubus pd powerpc upgrade require logic board swap would interest apple come nubus powerpc allow use cpu like rocketshare guess get bit fantastic wonder since macweek report developer powerpcs nubus card also word machine arrival estimate speed last heard estimate around time speed quadra native risc mode heard apple employee mumble something arrival powerpc machine much earlier date doubt true finally powerpc developer cd available saw advertised developer university calendar like know interest,comp.windows.x
,comp.windows.x
friend mac lc lc ii think family extra laserjet iiip sit around way connect two make work without postscript cartridge told random friend mention something software package could translation,comp.windows.x
dear netters sister apple color display hooked lc problem annoy horizontal stripe precesses vertically per second cm high grave danger go insane idea might might cure,comp.windows.x
please excuse redirect already answer small utility switch functionality key ctrl key powerbook keyboard use ctrl key far would convenient comfortable thank help,comp.windows.x
get sad mac icon black screen error code could someone please tell wrong memory thanks lot appreciate infinitely,comp.windows.x
send follow ups sorry header pnews let one easily change header give year try sheet also available ftp mac ibm reason general data sheet consolidate condense information people camp clear accurate say machine since computer technology always change always go point sheet lack incorrect information please say sheet incomplete incorrect also give clear concise information make need correction price u dollar keep data sheet organize please provide possible article citation information provide correct keep opinion minimum general data sheet keep info provide simple understand talk explain others finally keep information relevant section correct example code rom software contain hardware support disk software data hardware section please thank note proper reading line document point monaco special thanks jwa jon wtte vishniac jawdat julian julian mem mel martinez nan nan strobl wolfgang strobl shaikha sxjcb mpark mel park mikew provide information make list possible content cpu hardware monitor support expansion operating system number crunch networking printing cpu note show motorola intel cpu use mac clone machine example since apple never use motorola mac chip list year appear dead cpu indicate first last year use cpu cache note ibm mac use cache external cpu external cache increase speed cpu part present mac external cache ibm optional though machine generally sell instal since many different external cache ibm scsi video disk static different effect cpu performance machine static ram cache iici iifx iivx seller cache card instal iicis expansion iici cache card go dependent decide leave list note alu industry standard cpu bit classification ibm alu register external cpu cpu bus address cache note none none segment none protect mode none mmu protect mode one fpu one fpu one double internal clock rate demoed mhz mhz mhz plan pentium code cisc chip data feature superscalar fpu path pipelining speed chip external architecture chip address maximum ram low power power management use mainly laptop ibm cache add far know use ibm model neither two chip name fpu cyrix basically socket cache improve integer math speed ibm equivalent except cache ex chip run mhz rest machine run mhz pc week pc mag late line cisc chip pc mag sample release march machine announce least may pc week cpu system pc mag mac alu register external cpu cpu bus address cache note none limit code parallel processing two mmu burst mode two fpu two mmu fpu pipelining double internal clock rate development discontinue favor branch well fpu target superscaler pipelining cache line burst equivalent capability speed pentium include data instruction code cache cache mac design create limit clock internal processor clock pclk freq external bus clock bclk one use rate chip bradley lamont motorola data book compiler produce program sensitive pclk act clock doubler chip compiler program dependent compliers maybe write allow program take consitant advantage pclk future study one byte article show roughly dependent machine program test representative general performance motorola claim pc week powerpcs ibm mac machine list separately eliminate redundancy motorola cpu risc chip powerpc alu register external cpu cpu bus address cache note int speed fp combine low power desktop portable system end high performance high end machine int mid fp combine pc week pc mag select vender sent sample chip motorola pc week nubus board contain early sample powerpc give apple developer pc week macweek pc week system version mid pc week cpu comparison list general rule thumb motorola chip faster intel chip frequency intel chip high frequency motorola even macintosh bible ed support comparison intel motorola chip v chip data address register limit mac brings low chip otherwise would compare hardware segment alu chip come usable mmu unlike successor hardware segment protect mode use window use hardware segment nature put feature lc data path strenghthens comparison two chip mmus protect memory present mac use protect memory feature apps system us feature protect ram disk create memory control panel support powerbooks quadras color classic lcii hardware data path make comparative without fpu use low cost solution people need fpu program sensitive pclk pipelining behave like fpu two microprocessor fpu mmu internal cache implement two cache one program sensitive pclk pipelining behave like pentium plan superscalar heat problem chip may flounder cheaper pc week pc mag earlier release pc week macweek pc week less leat produce degree pentium pc mag partly port powerpc chip powerpc powerpc cpu line plan run program window mac top unix later pink taligent use emulator necessary os softpc hardware effort remove system almost every time add something requirement card driver video operating system ibm world intel microsoft hardware software developer work play standard pc week color mac mhz pixel clock standard present mac support use color color quickdraw rom color quickdraw allows almost transparent capability display edit image bit color retain color color independently regardless monitor resolution dpi color dpi palettebook monitor type include autosynchronous vga mcga svga monitor range include hz vertically khz horizontally hardware video adaptor macuser aug old machine support color ii iix iicx color rom need software patch use color macuser special keep cost speed mac bit display capability expand display color presently quickdraw optimize dpi display quickdraw qx change addition quickdraw allows mac nubus slot one monitor use combination two monitor show thing multiple monitor act one large large monitor degree overlap picture vram video ram standard present mac handle video color palette vram provide run color display expandable color display sound output standard mac since stereo sound become standard ibm even though pc rom bios definition operating system interacts video hardware use driver bypassing bios video hareware inconsitancies see super vga nonstanderzation clone bios left resolution video display hardware program interaction video hardware question addition ibm clone maker never bother provide standard hardware mechanism software determine display mode actually present standardize toolbox like mac qd result must well write detect mode especially third party card use consitantly present thing dependent interaction program print driver monitor card edit picture regardless color mode monitor combination one mac impossible ibm example one edit color picture svga monitor vga color palette still color one start later ibm machine integrate graphic accelerator faster processor modular upgradeability may sound card cd rom ethernet pc week mda monocrome display adapter original video mode graphic text cga color graphic array color color palette bad eye ega enhance graphic array color color palette low version could run color bearable eye vga video graphic array color color others two commonly use mode clut ibm mac color palette mhz pixel clock mel martinez monitor use analog input incompatible ttl signal etc mcga graphic array subset vga provide feature mda cga lack ega vga mode like vga dictionary computer common initial implementation ibm model svga super vga standard way others instead category group video card manufacturer use implementation scheme svga chaos people debate svga effort make svga standard vesa establish use newer unit thing still mess video either today resolution color common newer one since sierra hicolor ramdac give color newer one bit per pixel usually speedwise much variation slow western digital paradise base example fast base example like tseng popular chipset limit factor overcome vl bus linear address mapping mhz isa bus architecture cpu look card window etc standard ibm standard interlace graphic accelerator graphic function like linedraw polygon fill etc hardware clone implementation ati fast video available today though clone model interlace high end graphic usually speed graphic like cad xga extend graphic array newer faster available mca clone come soon emulates vga ega cga dct max resolution also bpp mode accelerates graphic function time faster standard vga window include line draw bit transfer area fill mask address intelligent way detect exist card multiple desktop like mac may far away since architecture resolution color depth fix ibm implement color company color ibm technical license refresh rate hz ensures flicker free rock solid image reduce visual discomfort vga compatible monitor type usable mac section specific detail expansion mac ibm scsi external device expansion interface common mac ibm allows use device hard drive printer scanner nubus card expansion mac plus monitor main problem lot external device internal terminate cause problem two devise scsi port scsi chain suppose terminate begining end set cause problem either mac ibm device per scsi controller asynchronous ave synchronous max transfer difference due software driver fast misname mode see detail device per scsi controller mode fully compliant tends implement fast since require different controller interface hardware software transfer speed burst burst burst fast since use software driver hardware speed limited device sometimes mistakenly call fast fast require software driver electronics still use port wide require different scsi port electronics software driver make expensive scsi interface mac scsi asynchronous standard since plus even though apple developed specification scsi controlers scsi manager need rewrite take full advantage feature scsi interface result present mac use fast asynchronous presently quadras mac controller chip digital review oct though lack part hardware like wide port interface since mac require nubus card use old nubus mac bottleneck due speed nubus cpu cyclone mac june come wide fast port standard rewrite scsi manager ibm scsi wide spread yet generally bundle system except eisa vesa local bus adapter avalable like mac use fast controller unlike mac ibm exact scsi controller specification result add incompatibility scsi mac memory expansion exception mac use simm memory expansion since plus parity simms could use mac special iicis could make use parity feature convension simm type call simms iifx use parity simms lc iii use new simm accessable time use ibms mac complete memory check startup every memory location something seriously wrong simm mac boot give sound chord indicate problem since mac make feb manage memory baced data path simms instal pair set centris quadra eliminate new memory management setup allows memory upgraded one simm time simms size use memory across two simms result performance boost ram access macworld apr printer adbs modem interface standard monitor interface sound input present mac pd available se present mac se portable lc lc ii classic line operates cpu mhz maximum put data path byte cpu mhz standardize lc bus design adapter one nubus card use iisi problem card timing dependency slows put nubus mac ii mhz bus clock cycle ratio contiguous transaction theoretical peak modular mac except lc series performa could adapt use even mac plus scsi nubus support every possible expansion cpu ethernet dma nubus nubus mac ii back compatable bus clock avg throughput burst mode future card design instead old quickring bus use parallel nubus apple vlbus architecture identical vlbus byte burst mode byte development cpu expansion handle either pd nubus unlike pd nubus cpu card rocket allow use multiple processor time like two mac box able dual task joinly process depend card software involve nubus card need memory nubus card type come ram simms card standard ibm memory expansion parity simms simms newer model like simm memory check dozen different type memory board hd interface limited hard drive design lack development mfm modify frequency modulation rll run length limited use small hard drive ide integrate device electronics asynchronous max synchronous max transfer currently common standard mainly use medium size drive one hard drive esdi enhance small device interface throughput generally consider well interface many way common enough practical consideration outside hard drive device choice limited compare bus interface new play isa eisa compatable card may problem work old card infoworld pc week vaporware isa interface common data path limit produce limit software workarounds pc mag byte us interrupt ca share hence come irq conflict limited busmastering capability card bandwidth limited com port lpt port game port midi card etc others video disk controller dominant factor show age isa motherboard design pc world feb mca micro channel ibm bus allows use one cpu computer dct anything talk anything fast two component involve handle never take incompatible isa eisa plan bus interface ibm powerpc eisa nubus mac ii closest mac equivalent mhz burst mode also ability card like mca allows multiple bus master sharable interrupt dma channel multiple cpu use vesa local bus vlb sometimes mistakenly refereed pd local bus standard run cpu clock rate burst mode byte limited three slot allows bus master coexist either isa eisa consitered ideal video disk dell fill claim violates one patent apple faster burst version vlb architecture byte might show ibm powerpc machine byte development pci intel version local bus intend totally replace development os assumes full installation print driver font multifinder etc multiple application use mac hardware command put rom allows apple control machine put key hook mac quickdraw menu command print mouse scsi sound driver etc rom require clone maker use rom chip read rom disk require access proper mac since different mac slightly different rom chip plus v classic example key hook support interface rom programers worry much whether disk necessary hardware command command consitant therefore write small program also allows apple great control standard disk small tookbox command code rom low ram requirement totally disk base mac use masked rom fast dram jon wtte single program usage base requirement mb dd floppy base requirement hd floppy feature gui multifinder standard program interface standard stereo sound support snd network receive part appleshare software bundle ram barrier third party product allow virtual memory long real ram print driver system mac require system base requirement hard drive standard run feature well hard drive low present mac configuration use everything system disk hard disk space feature plus program link within computer iac server capability filesharing use old os use appleshare client software access mac max speed practical iac require virtual memory machine mmu time real ram least noticeable iisi speed degradation drag drop quicktime truetype support support sound input aiff snd format present machine access true ram virtual memory use real ram beyond must mode old machine require extension apple last worldscript support speedier less ram usage macweek pc week run mode old machine require enabler extension mark start apple saling mac instead allow free upgrade bundle new machine upgrade otherwise installer bug upgrade may keep old system font previous system inside system file eat ram benefit cause problem apple recommends remove font system file unix need ram suggest hard drive equivalent run preemptive multitasking large due unix need translator mac rom price note sound output support os many format include follow snd wave asnd fssd qssn smsd soun dcfl sound manager optimize sound standard aiff cause playback problem old format though still play ibm machine little gui code data hook present hardware programmer work cod must provide since hard disk slow disk code read ram addition little rom code also read ram process call shadow rom result faster implementation since ram faster prom eprom code disk advantage able well optimize code give certain piece collection hardware harder rom base system due need addition reduces need size patch major revision hardware support need side note ftc charge microsoft form trust provide feature documentation os developer outside design window apps fail undocumented window deliberate code window nt beta cause install abort boot manager present gregory hick digest due conflict intrest one member vote ftc judicial council action microsoft tie result action ftc presue matter likely point choose new member whole new council addition government turn microsoft copyright window would allow charge fee developer use hook pc week microsoft os barrier memory manager mb barrier third party memory manager require program must provide print driver program need protect mode interface dpmi compliant run protect mode break barrier contains gui shell present add feature file compresion disk defragmenter debugger file need module networking cost byte april development pc week window run top break barrier still deal file structure base requirement floppy run well hard drive fast display adapter equivalent mac qd call window gdi graphic device interface consistent application interface like early mac program large program base compare still tends slow machine digest speed dependent display adapter cpu window program tend disk memory hog compare counterpart byte april window faster version window well memory managment base requirement mb hard drive run well hard drive apple plan release print driver pc week window workgroups run well ram pc world intermediary win window nt basically window peer peer networking support window nt beta release take disk space include swap file ram beta notorious ram usage especially interaction debug code program compliers hence report requirement release version suppose need ram recommends ram pc week protect mode multitasking multithreading symmetric multiprocessing recoverable file system gdi built networking osf dce compliant handle ram even though people see july release date infoworld nov rumor final version available oct infoworld may july vaporware quarter pc week window upgrade otherwise pc week os ibm version run window much faster due faster file video handle infoworld feb dr extra like data compression memory management enhancement still barrier later version novell may use version mac finder apple file management system pc week infoworld dec unix like feature unix like requirement ram us hard drive cpu multithreaded multitasking address ram use fast swap file use mb ram isa system use dma direct memory access ibm plan use taligent oops future version infoworld oct aix ibm unix system plan subset poweropen taligent nextstep gui unix provide next feature ibm machine beta final version may solaris sunsoft port symmetric multiprocessing multithreading networking capability tool allow remote configure adminstration feature communication package client user server user server developer hardware mac work name star trek apple system run intel chip look make version available ibm computerworld nov macweek present plan run top novell dr require equivalent run apps need recompiled macweek view novell answer window nt complexity pc hardware set ups one reason slow progress seem way lead powerpc line late pink late powerpc build powerpc late infoworld june macweek pc week microchannel bus xga video carl jabido run native version aix mac apps pc week comment compatablity window apps apple powerpc machine tesseract plan jan mhz ram floppy drive expect sale near lc line price projection macuser macweek poweropen preemtive multitasking plan run powerpcs mac macweek intel compatibility uncertain see mac plan base requirement ram hard drive macweek schedule could mid could ibm powerpc due late pink taligent expect delivery wall street journal may part shipping aix mac poweropen powerpcs macweek window nt possible port macweek see ibm section detail solaris version sun microsystems inc unix run power pc macweek one os directly state run program ibm section detail nextstep possible port see ibm section detail number crunch mel park mac arithmetic consistent numerical environment sane standard apple numerics environment float point number bit long fpu present bit otherwise exception divide zero take square root negative number cause abort handle logically consistent manner produce internal representation infinity inf produce zero treatment occurs machine even sane bypass fpu programmed directly ibm float point number hardware fpu emulate way handle dependent cod whatever compiler assembler use program old complilers exception could cause program abort would abort prompt point occur present compiler handle well result little consistent handle number window program program one networking include printing wysiwyg printing problem either mac ibm machine especially one sends truetype font old style postscript printer mac hardware localtalk network port printer port localtalk moderate speed require special connector machine run either printer port include old mac network port standard today ethernet become common many old mac require pd nubus card machine card provide three connector transceivers thick thin ethernet macintosh quadra family centris model include ethernet interface motherboard transceivers available tokenring network option since software appletalk suite protocol standard mac use variety medium type appleshare client software include well connect file server novell netware banyan vine dec pathworks apple appleshare server system file share machine afp server run variety unix host mactcp allows typical communication telnet ftp nfs rlogin later version unix transport interface xti end macweek software connect nfs server dec pathworks provide decnet support file share software system see section full server software extra printing require connection printer printer select chooser change printer select different name chooser true connect server printing bug monaco truetype font different screen bitmap font quickdraw qx suppossed fix similar problem ibm hardware localtalk widely use ethernet tokenring software novell netware banyan vine decnet group appletalk protocol appleshare subset appletalk networking scheme general totally incompatible others chosen one pretty much product line group little forgive remove problem novell netware big percent corporate market general powerful offer well appleshare also complex set manage change due use mac finder file management system novell pc week infoworld dec macweek printing dependent single user plug printer parallel port worry tweeking may need poorly write software network printing control system mostly implement actual program therefore performance varies one software program next window support standard driver good job show job print queue always list printer active even becomes problem several incompatible printer net way software reliably determine printer active right window workgroups intelligent deal printer apps make call printing bug due poor program program os wysiwyg printing fault program question involve price issue dynamic mac provide feature ibm ibm need mac price war world ibm machine modualar nature prevents kind true hardware standarization turn require os program complex handle variation hardware one add standard mac hardware feature ibm sound support scsi pd monitor support networking standard mouse interface nubus high machine mac tends cheaper equivalent equipted ibm machine especially since ibm monitor use mac cut mac cost price use info sheet mac come pd slot vram built except note monitor extra monitor interface provide card need except color display ibm plan model hard drive color vga monitor macweek sound like color classic without sound support network support fpu socket expansion color etc color classic data bus equivalent fpu socket monitor lciii equivalent centris depend program mhz equivalent ethernet slot vram color centris depend program mhz mhz equivalent pd nubus slot ethernet ethernet ethernet vram color bibliography note available directory ftp last issue april digest back issue available directory computer term fact know may change new development announcement correction correction information welcome please email correction compuserve id aol internet bgrubb final note since group post closest relevent group also since mac v ibm article show include newsgroup post site faq reason post since faq follow internet guideline especially faq newgroup hierarchy post newsgroups hierarchy standard eliminate impossible ever remains matter improbable truth sir doyle sherlock holmes adventure beryl coronet adventure blanch soldier sign four adventure plan,comp.windows.x
could someone please post cheap source ink cart hp deskwriter original hp cart prefer settle brand good quality tttttt eeeee vv vv eeeee tt ee vv vv ee tt eeee vv vv eeee steve liu,comp.windows.x
hi anyone know apple ambiguous message regard fpu mac price list see every message fpu optional know discuss newsgroup fpu built except configuration would unclear issue price list planning buy pretty soon get confuse whether come fpu say optional built please anybody help understand game regard,comp.windows.x
thnik able pick piar mac nothing power supply dead anyone know pick pair refurbish p cheap preferably mail order yes us plan fior one sell friend need terminal connect via modem account use net client run downloads printing,comp.windows.x
think suffer alignment color table whatever problem color classic fast quadra render screen screen card use course matter much video almost always faster nubus measure scroll entire screen color classic vram screen color quadra screen nubus cheer,comp.windows.x
know quote write scsi director try call transoft corp either gotten response huh yep nah would expect damage ment like would data back anyone want transoft phone number,comp.windows.x
hi try find reliable power center basically surge protector sits monitor individual control outlet people opinion none work well one could locate microcenter catalogue tripp lite isobar command console proxima power director kensington masterpiece plus anyone use one could please send feedback thanks,comp.windows.x
hello remember run across ad back mac year ago nubus board umpteen simm slot use recycle old simms upgraded memory remember make board see advertised late mac magazine mention include software make simms board act like someone simms ca get rid hate waste sound like majorly good idea anyone know talk still business anyone know get use one longer make help would greatly appreciate please save thanks cap,comp.windows.x
week backorder shipping,comp.windows.x
configuration fpu oppose configuration fpu sure know get buy around right intend upgrade,comp.windows.x
market laser printer use printer fine printer fine whatever printer get must fit follow require feature postscript dpi emough memory download font cheaper well prefer nice thing anything page per minute scsi output font disk smallish footprint care postscript level ii networking always color know freedom press also heard painfully slow tolerate ppm anything slow go consider price saving worth curious hear experience tho also infinitely prefer laser ink use use hp deskjets last job impressed quality laser bigot first admit use printer layout page book write page include multiple font p graphic scan line art maybe greyscale picture sure yet quality need spectacular need clear readable printer look use laserwriters plus nt ntr understand ntr scsi disk true personal laserwriter l ntr access apple employee discount work one apple spinoffs get reasonably cheaply heard bad thing l comment lean towards personal ntr cause nice small footprint laserwriter select hear postscript see anything sure heard mumble postscript upgrade use hp laserjets work ii iip another platform painfully slow bad mac see ad epson p laserprinter run quite cheap comment printer hate style many ouput tray decent printer consider thanks comment,comp.windows.x
experience particular hardware every month macworld add combine se board item sell come pair eight simm slot grayscale monitor accelerator plug se lone expansion port thus solder however need long torx wrench get case open really big deal sound like look,comp.windows.x
